0	998
1	997
2	995
3	995
4	992
5	991
6	988
7	987
8	980
9	976
10	973
11	968
12	965
13	961
14	959
15	956
16	951
17	948
18	945
19	939
20	932
21	932
22	929
23	928
24	926
25	924
26	919
27	912
28	905
29	900
30	896
31	892
32	890
33	886
34	881
35	876
36	872
37	872
38	870
39	863
40	858
41	856
42	852
43	848
44	845
45	844
46	843
47	842
48	837
49	832
50	828
51	825
52	821
53	819
54	818
55	816
56	816
57	812
58	809
59	809
60	807
61	803
62	801
63	797
64	794
65	791
66	789
67	785
68	781
69	778
70	777
71	773
72	772
73	766
74	765
75	763
76	758
77	754
78	751
79	747
80	745
81	739
82	735
83	734
84	732
85	731
86	731
87	728
88	724
89	722
90	721
91	720
92	718
93	715
94	711
95	711
96	705
97	703
98	702
99	701
100	699
101	699
102	696
103	693
104	692
105	691
106	690
107	688
108	684
109	679
110	678
111	674
112	674
113	670
114	667
115	665
116	662
117	661
118	660
119	658
120	653
121	648
122	646
123	644
124	637
125	637
126	636
127	630
128	627
129	623
130	621
131	618
132	617
133	616
134	608
135	607
136	607
137	606
138	605
139	598
140	597
141	596
142	595
143	593
144	592
145	592
146	587
147	584
148	580
149	577
150	576
151	573
152	572
153	568
154	567
155	567
156	567
157	564
158	560
159	557
160	557
161	557
162	556
163	555
164	553
165	549
166	549
167	546
168	543
169	541
170	539
171	537
172	537
173	533
174	530
175	529
176	527
177	523
178	523
179	522
180	518
181	516
182	513
183	512
184	510
185	505
186	502
187	502
188	500
189	498
190	496
191	492
192	491
193	489
194	486
195	484
196	484
197	482
198	482
199	482
200	481
201	478
202	476
203	473
204	469
205	467
206	466
207	465
208	465
209	464
210	460
211	459
212	458
213	457
214	457
215	457
216	455
217	454
218	451
219	450
220	448
221	445
222	445
223	443
224	442
225	439
226	435
227	431
228	430
229	428
230	427
231	426
232	426
233	424
234	423
235	422
236	421
237	421
238	418
239	415
240	413
241	413
242	412
243	409
244	405
245	404
246	403
247	401
248	400
249	396
250	396
251	396
252	394
253	392
254	391
255	388
256	386
257	385
258	385
259	382
260	380
261	379
262	376
263	374
264	372
265	371
266	370
267	370
268	369
